tokenId,weapons,faces,body,location,sport,pets,flowers,traffic,probability score,probability rarest,rare score,rare rarest
1462,🔦 🟢,"""🛅✖️9️⃣"" 😘 🟣 🆙",👨‍🎤👩‍🎤,🌋,🏂,🐱,🏵️ 🟣,"""🚸✖️🔣"" 🏎️ 🟣 🆙",43.78088285,473,1273,564
1463,🪒,"""🚼 🆓"" 🥰 🔵",👨‍🍳👩‍🍳,🌋,🏋️ 🔴,"""📵 🔢"" 🐹 🟠",🌷 🟤,🏎️,42.88284327,645,1224,444
1464,🔧,🤯,👨‍🎓👩‍🎓,🌉,🏃 🟡,🦊 🟡,🌺,🚲,31.88320714,5128,2147,5228
1465,🛡️,🤯,🤴👸,🏞️ 🟠,🤾,🐹,🌼,🚁,29.08871035,6623,2410,6876
1466,📌 🟡,"""🚮 🔣"" 😃 ⚫",👨‍🎤👩‍🎤,🌅 🔵,🏃 🟢,🐨,🌹,⛵ 🟢,42.1027188,800,1441,952
1467,🧯,😂,👨‍🚀👩‍🚀,🏟️ ⚪,🏋️,🐴 🟤,💮,🛺 🔴,32.30997707,4877,1915,3578
1468,🏹,😅,"""🆚✖️🔢"" 👨‍🎤👩‍🎤 🟡 🆙",🌅,🚶,🦄 ⚫,🌼,🛸,34.39516287,3875,1918,3600
1469,🧯,🤐,👨‍⚕️👩‍⚕️,🏞️,"""👅 1️⃣"" 🕺 🔵",🐱,🌺,🚜,31.28816218,5627,2407,6852
1470,🛠️,🥶 🟢,"""🅿️✖️9️⃣"" 👨‍🏫👩‍🏫 ⚪ 🆙","""💚✖️🔣"" 🏜️ 🟡 🆙",🚶,🐴,🌹,🛴,40.13451048,1318,1834,2928
1471,🛠️,🥰,"""🆙 🔢"" 🤴👸 🟠",🌄,🛀,🐹,🌷,🚲,31.31942968,5590,2385,6670
1472,"""💙 5️⃣"" 🧹 🟠",🥰 🟡,👨‍🚀👩‍🚀,"""📵 🔢"" 🎡 🔵",🤽,🐴,🌺,🚐,39.01767751,1644,1968,3886
1473,🪒,😁,"""💚✖️3️⃣"" 👨‍🚀👩‍🚀 🟡 🆙",🏝️,🚴,🐴,🌺,🚌,31.52827049,5395,2341,6361
1474,⛏️,😘,"""🔱✖️🔟"" 👨‍⚕️👩‍⚕️ ⚪ 🆙","""💭✖️2️⃣"" 🎡 🟡 🆙",🏂,🐨,🌹,🚄,36.52647966,2722,2018,4172
1475,🦯,🥶,👨‍✈️👩‍✈️,🌇 🟤,🏂,🐼,🏵️ 🟤,🏎️ 🟣,33.644283,4249,1625,1796
1476,🔧,🤐,👨‍🔧👩‍🔧,🌋,🚴,🐷,🌻 🔴,🦽,28.27379462,7160,2269,5981
1477,🔦,🥰,👨‍✈️👩‍✈️,🎢,🏇,🐷,🌳,"""⭕✖️🔤"" 🦽 ⚪ 🆙",31.38557268,5528,2346,6387
1478,🛡️,😎,👨‍🏭👩‍🏭,🏝️,⛷️,🦄 🔵,🌸,🚄 🔴,29.15385013,6569,2188,5573
1479,"""🚼 3️⃣"" 🔦 🔵",🤯,👨‍🌾👩‍🌾,🌆,⛹️,🐶,🏵️ 🟠,🚲,34.81906231,3514,1950,3793
1480,🎸,😁,👨‍🎓👩‍🎓 🟤,🏜️,"""🔷✖️6️⃣"" 🏃 🟣 🆙",🐶,🌸,⛵,34.1599983,4011,2099,4791
1481,💉,😘 🟣,"""💨✖️6️⃣"" 👨‍🏭👩‍🏭 ⚪ 🆙",🏔️ ⚫,🏇,🐨,"""🗣️ 🔤"" 🍀 🟠",🚲,46.25432595,233,1327,697
1482,🔦,😘 🟢,👨‍💼👩‍💻,⛪,🏋️ ⚫,🦄,🌳,🛺 🔴,33.2720983,4400,1917,3592
1483,🏹,🤯 ⚫,👨‍🔧👩‍🔧,🌇,🏊,🐴,🌹 ⚫,🛺,33.82898471,4183,2015,4150
1484,🛠️,😆 🟤,👨‍🎓👩‍🎓 🟢,🎪,🤽,🐰,🌹,🏎️,32.14243875,4967,2034,4262
1485,📌,😄 🟤,👩‍🏫👩‍⚖️,🏙️,"""👀✖️6️⃣"" 🛀 🟣 🆙",🐱,🌼 🔵,"""🆙 3️⃣"" 🚲 🟠",44.49587485,372,1217,429
1486,🧯,😄,👨‍⚕️👩‍⚕️,⛲,🤽,🐵 🔴,🌻,"""🧡 4️⃣"" 🚜 🔵",32.3885964,4835,1959,3830
1487,🔦 🟣,😆,👨‍🔧👩‍🔧,🌅 🟢,🏋️ 🔴,"""👥 9️⃣"" 🐹 🟠",🏵️,"""💚✖️🔠"" 🚐 🟡 🆙",46.78155036,188,1172,354
1488,🛠️ 🟢,😴,"""🀄 6️⃣"" 🤴👸 🟠","""💭✖️🔤"" 🎡 🟣 🆙",🚶,🐯 🟡,🏵️ ⚪,🚄,45.85011467,261,878,79
1489,🔫,😘 🔴,👮‍♂️👮‍♀️,🌆,🏇,🦁,🌵,🛸,28.35718804,7123,2484,7282
1490,"""👣✖️🆓"" 🛡️ 🟡 🆙",😨,👨‍🎓👩‍🎓,🏟️,🤽,🐰,🍀 🟢,"""👥 0️⃣"" 🚤 🔵",39.34641053,1537,1557,1450
1491,"""🛅✖️2️⃣"" 🔦 🟡 🆙",😀,👨‍🌾👩‍🌾,🌉,"""👥 9️⃣"" 🤽 🔵",🐴,🍀,🚌 🟠,38.62155797,1771,1834,2929
1492,🪒,"""👅 🔢"" 🤢 🟠",👩‍🏫👩‍⚖️,🎡 🔴,🚶,🦄,🍀,🛸,33.18319052,4444,2159,5339
1493,💉,😁 🟤,👨‍💻👩‍💻,🏝️,🏇,🐼,🍀,🛩️,28.53616494,7024,2393,6738
1494,⛓️,😴,👩‍🏫👩‍⚖️,🌋,🏇 🟠,🐰,🌸 🔴,🚐,32.16662968,4952,1930,3664
1495,⛓️,😆,👨‍🎓👩‍🎓,🎡,🏇,🐰,🌸 🟤,🛺,28.40475551,7098,2216,5740
1496,🦯 🟢,😰,👩‍🏫👩‍⚖️,🌆,🚶,🐹,🌼,🚀 ⚫,30.52741586,5993,2092,4724
1497,🔨 🟤,"""💠✖️2️⃣"" 😁 🟡 🆙","""❎ 🆓"" 👨‍⚕️👩‍⚕️ ⚫",🎢,🚶,🦄,🌸,🚐,39.56363528,1481,1859,3142
1498,📌,😀,👮‍♂️👮‍♀️,🎢,🏃,🐶,🍀,🚲,25.66277084,7685,2647,7625
1499,🧹,🤠,👨‍🎓👩‍🎓,"""🚯 2️⃣"" 🌆 🔵",🏄 🔵,🐯,🌹,🚁,34.75935133,3565,2175,5488
1500,🗡️,🥰,👨‍🎓👩‍🎓,🌆,🛌,🐵,🌹,⛵ 🟢,26.3411876,7418,2520,7367
1501,⛓️,🤐,👨‍🎤👩‍🎤 ⚫,🌇 🟣,🤾,🐼,🌹,🚲 🟠,34.6863845,3639,1812,2761
1502,"""💠✖️6️⃣"" 🗡️ ⚪ 🆙",🤐,🤴👸,⛲,🕺,🐻,🌸,🛩️,31.25896733,5664,2424,6971
1503,🪓,😄,👩‍🏫👩‍⚖️,🎪 🟣,🚴,"""👄✖️6️⃣"" 🦊 ⚪ 🆙",🌳,🛴,34.67770041,3654,2112,4905
1504,📌 🔵,😃 🟣,👨‍🚀👩‍🚀,⛩️ ⚫,🚶,🐷,🌺,"""🔸 6️⃣"" 🚤 🔵",42.88168331,646,1624,1789
1505,🖋️ 🟣,🤐,👨‍🔧👩‍🔧,🌄,🚶 ⚪,🐨,💮,🚤,32.79980981,4619,2152,5271
1506,💉,😁 🟢,👨‍🎨👩‍🎨,⛩️ ⚪,🚶,🐵,"""🗯️ 🆒"" 🌼 ⚫",🛵 ⚫,41.38685781,941,1364,788
1507,🛠️,🥶,👨‍⚕️👩‍⚕️,🌃,🚴,🐨,🌺 🟠,"""🔞✖️1️⃣"" 🛴 🟡 🆙",35.00576367,3386,1881,3329
1508,📌,"""👅 🆓"" 🤢 ⚫",👩‍🏫👩‍⚖️ 🟡,🌆,🏃 🟤,"""🚱✖️3️⃣"" 🦊 🟡 🆙",💮,"""🔞✖️🔤"" 🛸 ⚪ 🆙",48.87155199,92,1148,319
1509,🏹,🤮,👨‍🎤👩‍🎤,⛪,🏃,🐰,🍀,🚁,25.57255696,7806,2683,7751
1510,🔫,😨,👨‍🍳👩‍🍳,🏜️,🕺,🐼,🍀,🚲 🟠,27.48153915,7282,2340,6353
1511,🏹,😃,👩‍🏫👩‍⚖️,⛩️,🤾,🐶,🌸,🛵,25.58491772,7789,2729,7898
1512,🧯 🟤,😄,👨‍⚕️👩‍⚕️,🌇,🛌,🐰,🌼,🚙 🟢,29.61472368,6269,2158,5332
1513,🛡️ 🟣,😝,👨‍💼👩‍💻 ⚫,🎢,🏌️,🐨,🌳,🛵,33.5134448,4297,2026,4210
1514,🏹,🥰,👩‍🏫👩‍⚖️,⛲,🚴,🦁,🌷 🟣,⛵,29.2908388,6471,2230,5807
1515,🧯,🤮,👨‍🏭👩‍🏭 🟣,🌅,🏂,🐷,🌳,"""🚼 8️⃣"" 🚤 🔵",34.99691191,3394,2024,4201
1516,🧹,🥰,👨‍💻👩‍💻,🌋,🏂 🟣,🐨,🌸 🔵,⛵,33.06866211,4495,1875,3280
1517,💉,🤠,👨‍🌾👩‍🌾,🌄,🏃,🐶,🌸,"""💙 5️⃣"" 🛵 ⚫",31.28533378,5632,2422,6951
1518,🧹,😁,👨‍🎨👩‍🎨,🌃,🤾,🐷 🔴,🌵,🛩️,27.90524356,7232,2324,6240
1519,📌,😨,👨‍⚕️👩‍⚕️,"""💜✖️🔢"" 🌋 🟡 🆙",🤾 🟤,🐶,🏵️,🦽,34.31138125,3932,2142,5183
1520,"""🀄 6️⃣"" 🛠️ 🔵",🙄,👨‍💻👩‍💻,🌇,"""👀✖️5️⃣"" 🚶 🟡 🆙",🦄,🌻,🚀,37.30554393,2355,1965,3865
1521,🦯,😨,🤴👸,🌇,🏌️,🐹,🌵,🚀,25.7429193,7595,2633,7574
1522,🔧,😨 🟠,👨‍🏭👩‍🏭,🎢,🤸 🟢,🦊,"""💨✖️🔟"" 🌷 🟡 🆙",🏍️,38.67825389,1750,1672,2020
1523,🛡️,🤠 🟣,👨‍⚕️👩‍⚕️,"""💭✖️2️⃣"" 🎡 🟡 🆙",🛀,"""💠✖️6️⃣"" 🐼 🟣 🆙",🌼 🟤,🛵,43.65592021,485,1302,629
1524,🪒 🟤,"""🆙 5️⃣"" 🙄 ⚫",👨‍🌾👩‍🌾,🎢,🤾,🐱,🏵️,🛺,34.13414494,4026,2109,4878
1525,🔨,😄,👨‍🏭👩‍🏭,🌇,🛌,🐵,🍀,🚲,25.57171688,7807,2674,7716
1526,🏹,😁 🟢,👨‍🏫👩‍🏫,🌋,🏇,🐹 🔵,🍀 🟢,🛴,34.56964147,3739,1625,1797
1527,"""🧠✖️7️⃣"" 🧹 ⚪ 🆙",😆,👨‍💼👩‍💻,"""🔞✖️🔤"" 🎢 🟡 🆙",🏋️,🐶,"""🛂✖️0️⃣"" 🌷 🟡 🆙",🛺,42.42809548,739,1602,1679
1528,🧹,😂,"""🛅✖️🆒"" 👨‍🍳👩‍🍳 🟣 🆙",🏖️,🏇,🐱,🌷,🛺,31.55320516,5379,2305,6143
1529,🔨 🟠,😴,"""🚱✖️1️⃣"" 👨‍🎨👩‍🎨 🟡 🆙",🌄,🧗,🐰,🌹 ⚪,🚀,39.08294972,1622,1434,936
1530,🔫 🟡,"""🚫 7️⃣"" 😆 🔵",👨‍🌾👩‍🌾 🟢,"""🤍✖️2️⃣"" ⛺ 🟣 🆙","""🔸 🆓"" 🏇 ⚫","""🔸 🔤"" 🦁 🔵",🌼 🟢,🛵,57.91737703,1,374,6
1531,📌,🤣,👨‍💼👩‍💻,"""🔸 4️⃣"" 🌄 ⚫",🤺,🐼,🌻,🛵,31.4355228,5480,2303,6133
1532,🔨,😰,👨‍🌾👩‍🌾,🌉 🟠,🚣 ⚪,🐨,🌼,🛵,33.22458257,4424,2114,4932
1533,🪓,😡,👨‍🎤👩‍🎤,🏖️,🏊,🦁,🌸,"""⭕✖️1️⃣"" 🚐 🟡 🆙",30.44781461,6001,2468,7209
1534,🗡️,😄,👨‍🔧👩‍🔧,🎢,"""👣✖️2️⃣"" 🚣 🟣 🆙",🐶,🌵,🛵,31.04770228,5828,2461,7185
1535,"""🛂✖️4️⃣"" 🪓 🟡 🆙",🙄 🟢,👨‍🔧👩‍🔧,🌄,🤾,🐼,🌵,🏍️ 🟤,34.97314924,3408,1943,3746
1536,🔦,🤣,👨‍🔧👩‍🔧,🌃,"""💜✖️8️⃣"" 🏃 🟡 🆙",🐹,"""🗯️ 6️⃣"" 🌹 🟠",🚙 🟢,38.45467814,1831,1696,2139
1537,🔧,😡,👨‍⚕️👩‍⚕️,🌄,🚣,🐶,🌳,🚙,25.62501422,7734,2670,7706
1538,🔫,😃 🟤,"""📵 🆓"" 👨‍💻👩‍💻 🟠",🏔️,🏇,🐮 ⚪,🌺,"""🚳✖️🆓"" 🏎️ 🟣 🆙",42.59892985,695,1475,1052
1539,🦯,"""🚳✖️🆓"" 😅 🟡 🆙",👨‍✈️👩‍✈️,"""💢 3️⃣"" 🌃 🟠",🏄 🟡,🐯 ⚪,🌷,🛺,42.33267673,759,1538,1346
1540,🖋️,🤮,🤴👸,🏙️,🤺 🟡,🐷 🟤,🌸,🛵,31.40980416,5507,2108,4870
1541,🔨,😘,👨‍🚀👩‍🚀,⛩️,🕺,🐴 🟤,🏵️ 🔴,🚄,31.61781606,5320,1724,2264
1542,🎸 🟣,🤢,"""🚼 1️⃣"" 👨‍🏭👩‍🏭 ⚫",🌋,🏋️ 🟤,🐹,🌵,🛺,37.61473535,2185,1758,2423
1543,🏹,🤣 🟣,👨‍🍳👩‍🍳,🎡,🤽,🦊,🍀,🚲,29.85601591,6183,2480,7260
1544,📌 🟣,🙄,"""🚱✖️6️⃣"" 👮‍♂️👮‍♀️ 🟡 🆙",🏙️ 🟢,🤽 🟢,🐼,🍀,🚌,41.93277911,831,1413,895
1545,💉,😘 🔴,👨‍🎨👩‍🎨,🎡,⛷️,🐱 🟢,🌷 ⚪,🚌 🟠,35.87493029,2971,1345,738
1546,🪒,"""🚸✖️7️⃣"" 😄 🟡 🆙",👮‍♂️👮‍♀️ 🔴,⛲ 🟠,🏌️,🐱 🟤,🌺,🛸 ⚪,41.18767208,996,1290,601
1547,🔨,😨,👨‍⚕️👩‍⚕️,🌇,🧗,🐵 🟢,"""❎ 🆓"" 🌹 🟠",🚤,33.94901231,4124,1793,2619
1548,🦯,🥶,👨‍⚕️👩‍⚕️,🎡,🏂,🐮 🟡,💮,🚌,28.31499606,7139,2331,6286
1549,⛓️,"""💦 9️⃣"" 🤣 🟠",👨‍🎨👩‍🎨,🎪,🚣,🐴,🌹,🚲,31.09392838,5795,2450,7128
1550,🧹,🤐,👨‍🌾👩‍🌾,🌃,🏌️,🐶,🍀 🟢,🛸 ⚪,30.12090179,6100,1938,3707
1551,🔦 🟢,😡 🟡,👨‍🎤👩‍🎤,🏜️,🏊,🦄,🌷,🦽 ⚪,33.6034971,4265,1933,3683
1552,🧯,🤮 🟢,👨‍⚕️👩‍⚕️,🌅 🟤,🕺,🐼,🌹,🚜,32.00422187,5051,2154,5289
1553,⛓️,🙄,👨‍🏭👩‍🏭,🌅,🤸,🐮,🌵,🚄,25.6755364,7674,2670,7707
1554,🔦,🤮,👨‍🌾👩‍🌾,🏝️,🤸,🦁,🏵️,🏍️,25.46566212,7920,2716,7869
1555,⛏️,🤯,👨‍🔧👩‍🔧 🟡,🎡,🚶,🐻,🌵,🛸,28.99955583,6689,2335,6320
1556,"""💠✖️🔠"" 💉 🟣 🆙",😰,👨‍🌾👩‍🌾,🎢 🟡,🏌️ 🟠,🐶,🌵 🟢,🚀,42.28173493,764,1329,704
1557,🧹 ⚫,😝 🔴,👨‍🌾👩‍🌾,🎡,⛷️,🐼 🟣,🍀,🚙 🟢,35.88226959,2968,1593,1630
1558,🔫,😄,👨‍⚕️👩‍⚕️,🌁 🟣,🏇,🐰,🌷,🚁,29.28567601,6476,2457,7163
1559,📌,😀,🤴👸,🌋,🏇 🟢,🐮,🍀,🚁,29.09346262,6619,2384,6662
1560,🖋️,🥶,👨‍🎨👩‍🎨,🏝️,"""🚫 1️⃣"" 🤺 🟠",🐴,🌷,🚄 🔴,32.12962455,4976,2228,5797
1561,🧹 ⚫,🙄,👨‍🏫👩‍🏫,🏕️,🏄,🐮,🌻,🚙,29.57585472,6289,2205,5669
1562,🦯 🟤,🥰,👨‍🔧👩‍🔧,🎪,🤺,🦄,🌷,🚜,28.76674864,6855,2388,6691
1563,🪓,😴 🟢,👨‍🎓👩‍🎓 🟣,🌇,🛀 🔴,🐮,🍀 🔵,🚐,39.28235165,1549,1356,763
1564,🧹,😝,👩‍🏫👩‍⚖️,🎡,🧗,🦄,"""🔱✖️🔢"" 🌷 🟣 🆙",🚄,31.97291638,5069,2127,5050
1565,🧯 ⚪,😴,👨‍💼👩‍💻,🏝️,⛹️,🐹,🌵 🔵,🚁 🟤,34.77655089,3553,1667,1996
1566,🧹 🔴,😰 🟣,👨‍💻👩‍💻,🏕️,🚴,🐶,🌷,🏎️,34.04182428,4071,2124,5024
1567,🛠️,🙄 🟡,"""📴 1️⃣"" 🤴👸 ⚫",⛲,🤾,🦁,🌺,🚤 🔵,36.35884061,2788,1907,3518
1568,🛡️,😆,👨‍🏭👩‍🏭,🏝️,🏌️,🐷 🔴,"""🔱✖️🆒"" 🏵️ ⚪ 🆙",🚙,34.17132552,4003,1788,2583
1569,🪒 🟡,😘,👨‍🏫👩‍🏫,🌄,🕺,🦄,🌷,🛸,29.59871995,6281,2376,6602
1570,🪓 🟤,😃,"""👅 🔢"" 👨‍🔧👩‍🔧 ⚫",⛲,🤺 🟣,🐨 🟠,"""👣✖️🔢"" 🌻 🟣 🆙","""💥✖️7️⃣"" 🛩️ 🟣 🆙",52.78667849,20,565,14
1571,🛡️,😀 🟡,👨‍🔧👩‍🔧 🟤,🌋,🕺,🐻,🌳,🛺 🔴,33.03177383,4508,1872,3260
1572,🧯,😎,👨‍⚕️👩‍⚕️,🌅 🔵,"""👣✖️🔠"" 🤸 🟣 🆙",🦁,🏵️ 🟢,🛵,37.68538178,2142,1668,2001
1573,🛡️,🤢 🔴,"""🛂✖️5️⃣"" 👨‍🔧👩‍🔧 🟣 🆙",🏜️,🏃,🐻,🌵,"""🚮 2️⃣"" 🚤 🔵",40.26848413,1268,1749,2376
1574,🔦,😨,👨‍💻👩‍💻,🌇,🏋️,🐰,🌷 ⚪,🛺,29.41372601,6387,2149,5242
1575,🔧,🤐,👨‍⚕️👩‍⚕️,🏞️,🤽,🐰 🟡,🌻,🚤,28.35242034,7126,2247,5872
1576,⛏️,🤮,👨‍💻👩‍💻,🌋,🤽,🦊,🍀,"""🚫 🆒"" 🚲 🟠",31.35136011,5563,2358,6476
1577,⛏️ 🟤,😨 🟡,👨‍🎓👩‍🎓,🌇,🏄 🟣,🦊,🌳,🚀,37.22406276,2395,1839,2973
1578,🪓,"""👥 🆒"" 😴 🟠",👨‍💼👩‍💻,🌃 🟣,⛷️,🐷,🌵,🦽,35.22073407,3263,2197,5620
1579,⛓️,😀,👨‍💼👩‍💻,⛺ 🟢,🚴,"""💨✖️🆓"" 🐰 🟡 🆙",🍀,🚐,33.55643429,4283,2108,4871
1580,🔨,🤐,👩‍🏫👩‍⚖️,🏟️,🤾 🔴,🐵 🔴,🌸,🏍️,30.81397893,5918,2104,4838
1581,🖋️,😃,👨‍🎤👩‍🎤,⛺,🏄,🐶,🌺 ⚫,"""🧡 🔟"" 🚲 🟠",34.94373494,3423,1851,3065
1582,🏹,"""🆙 2️⃣"" 🙄 ⚫",👨‍🏫👩‍🏫,🌇 🟢,🚣,🐨 🟠,"""👄✖️0️⃣"" 🏵️ ⚪ 🆙",🛵,42.21106829,779,1352,752
1583,📌,😀,"""🗯️ 🔣"" 👨‍🎓👩‍🎓 ⚫",🎡 ⚪,⛹️,🐰 🟡,"""💥✖️🆒"" 🌵 🟣 🆙",⛵ 🟢,44.78538515,342,1008,172
1584,🪒,😃,"""🖤 5️⃣"" 👨‍🎓👩‍🎓 🟠",⛪,🛌 🔴,🐴,🍀,"""🔸 🔠"" 🚤 🔵",40.38688608,1227,1653,1925
1585,🔨,😰,👮‍♂️👮‍♀️ 🔴,🏖️,🚴 🟤,🐮,🌷,⛵ 🟢,32.65914775,4700,1865,3199
1586,🎸,🤣,👨‍🏭👩‍🏭,🌁,🚶,🐮,🌹,🛸,25.41408264,7956,2737,7917
1587,⛓️ 🔴,🤠 🔵,🤴👸,⛪ 🟠,⛹️,🦊,🌻,🛴,36.51920696,2728,1841,2992
1588,🪓 🔴,😁,👨‍🏭👩‍🏭,⛲,🤸,"""👀✖️🆒"" 🐰 🟡 🆙",🏵️,⛵ 🟢,35.90304895,2958,1789,2594
1589,"""👣✖️7️⃣"" 🛡️ 🟣 🆙",🤣,👨‍⚕️👩‍⚕️ 🟠,"""💥✖️🆓"" 🏙️ 🟡 🆙","""👣✖️9️⃣"" 🛀 🟡 🆙",🐱,🌵 🔴,🦽,48.84163641,93,956,121
1590,🦯,🤐 🟡,👩‍🏫👩‍⚖️,🌉,🏃,🐶,🌸 🔴,🚜 🔵,33.23838108,4419,1680,2059
1591,🏹,😰,👨‍🚀👩‍🚀,🏔️,🛀 ⚫,"""🚮 7️⃣"" 🦁 🔵",🏵️,🛴,34.42420899,3846,2045,4348
1592,"""🚮 🔢"" 🛠️ ⚫",🤮,👮‍♂️👮‍♀️,🌅 🟡,🏌️,🐮,"""🅿️✖️2️⃣"" 🌹 ⚪ 🆙",🏍️,41.38066381,944,1585,1589
1593,"""🦴 🔣"" 🪒 ⚫",😝,👨‍🔧👩‍🔧,⛲,"""👣✖️🔤"" 🏌️ 🟡 🆙",🐹,🌺,"""👄✖️6️⃣"" 🛩️ 🟣 🆙",42.5767842,700,1861,3164
1594,🔫,🤢,👨‍✈️👩‍✈️,🌋,🏋️,🐻,🌺 🟠,🏎️,29.66491192,6247,2064,4505
1595,🛠️,😆,👨‍🏫👩‍🏫,⛪,🏇,🐷,🏵️ 🔴,⛵,29.05469932,6648,2156,5314
1596,"""🛃 🆒"" 🧹 🟠",😅,👨‍💼👩‍💻,🏙️ 🟤,⛹️,🐻,🍀 🟣,🚁,37.74545369,2118,1643,1881
1597,🧯,😴,👨‍💼👩‍💻,🏞️,🤸,🐼,🍀 🔴,🛩️,28.6445834,6956,2177,5502
1598,🔨,🙄 ⚫,"""🚸✖️🔣"" 👨‍🔧👩‍🔧 ⚪ 🆙",🏖️,"""👀✖️5️⃣"" 🚣 🟣 🆙",🐴,"""🆚✖️🔣"" 🌷 🟡 🆙",🛴,47.03277842,167,1258,524
1599,🔫,😘,👨‍🎤👩‍🎤 🟡,⛲ 🟣,🤺,🦄,🌸,🛴,33.2567672,4408,2106,4857
1600,🛡️,😂,👨‍🔧👩‍🔧,⛪ 🔴,"""📴 4️⃣"" 🚶 🟠",🐶,🌸,🏍️,34.68021532,3649,2195,5610
1601,🖋️ ⚫,😴 🟡,👩‍🏫👩‍⚖️,🌄,🏋️ 🟤,🐯,🌷,"""📴 5️⃣"" 🚀 ⚫",40.66511039,1145,1569,1512
1602,🛠️,🤯 🟡,👨‍✈️👩‍✈️,⛪,🤾,🐮,🌳,🛵,29.0346946,6659,2378,6618
1603,🔧,😀,"""🔸 7️⃣"" 👨‍🎨👩‍🎨 ⚫",🌉,🕺,🐷,🍀,"""🆙 0️⃣"" 🚀 ⚫",37.24164825,2388,1995,4026
1604,⛓️,😃 🟡,🤴👸,🏞️,🤺,🐰,🌹 🟠,🚁,31.95265786,5078,1938,3708
1605,🔨,🤯,👨‍💼👩‍💻,🌆 ⚫,🏂,🐰,"""🅿️✖️🔣"" 🌷 🟡 🆙",🚀,35.75929775,3028,1856,3110
1606,🦯,🤣,👮‍♂️👮‍♀️ 🟠,🏕️,🛌,🐷,🏵️ ⚪,🚄,32.48009053,4781,1791,2603
1607,🪒,🤢,👨‍✈️👩‍✈️ 🟠,🏖️,🧗,🐼,"""🛂✖️9️⃣"" 🌻 ⚪ 🆙",🛴,35.74767822,3034,1724,2265
1608,"""🗯️ 🆓"" 🏹 ⚫",😴 🟤,👨‍🍳👩‍🍳 🟢,🌁,🏇,🐱 🟢,"""💙 5️⃣"" 🌼 ⚫",🛩️,45.81669625,263,1003,162
1609,🧹,😴,👨‍🌾👩‍🌾,🏕️,⛷️,🐹,🏵️ ⚫,🚌,29.37060325,6419,2162,5362
1610,"""🚱✖️🔟"" 📌 ⚪ 🆙",🤢,👨‍✈️👩‍✈️,"""🀄 2️⃣"" ⛩️ 🟠",🕺 🔴,🐷 🟤,🌸,🛺,41.60190376,901,1548,1406
1611,🏹,🤐,👨‍✈️👩‍✈️,🌁 🟣,🤾,🐼,💮 🟢,🚌,32.55377103,4752,1877,3292
1612,⛓️,😰 🟡,👨‍🔧👩‍🔧,🌄 🟤,🛀 ⚪,🐼,🌼,🚲,36.04513925,2903,1917,3593
1613,"""💨✖️8️⃣"" 🏹 🟣 🆙",😨,👨‍💻👩‍💻,🌋,🚶,🐱,🌻,🏎️,31.73051843,5225,2215,5733
1614,🧯,😀,"""👄✖️🆒"" 👨‍🎤👩‍🎤 ⚪ 🆙",🌃,🏄 🟤,🐷,🌷,🦽,34.4503324,3827,2058,4458
1615,🔨,"""💹✖️🔠"" 🤠 🟣 🆙",👨‍🚀👩‍🚀 🟢,🏝️ 🔴,🛌 ⚪,🦁,🍀,🚐,40.90648663,1071,1567,1500
1616,🧯 ⚫,😃 🟠,👨‍🚀👩‍🚀,🎢,🏂,🐰,🏵️,🚌 🟠,34.49827238,3796,1866,3211
1617,🛡️,😄 🔵,"""👀✖️🔢"" 👨‍🚀👩‍🚀 🟣 🆙",🌄,🚶 ⚫,🐯,"""🔞✖️8️⃣"" 🌻 🟣 🆙",🚜,46.6732103,199,1256,519
1618,💉 ⚫,😎,"""💹✖️6️⃣"" 👨‍🏭👩‍🏭 🟡 🆙",🌃,⛹️,🐶,💮,🚲,35.58231338,3097,2048,4374
1619,"""🅿️✖️🆓"" 🪓 🟣 🆙","""📵 5️⃣"" 😝 🔵",👨‍⚕️👩‍⚕️ 🟣,⛺,🤸,🐵,🍀,🛺 🔴,41.28568226,965,1556,1443
1620,🔦,😂,👨‍💼👩‍💻,🌅 🟤,⛹️,🐰,🌳,🚌,28.67958103,6928,2355,6451
1621,💉 🟠,😀,👨‍💻👩‍💻,⛩️,🏄,🐷 🟤,🌸,🚤 🔵,33.29893848,4386,1766,2461
1622,📌,😀,👨‍✈️👩‍✈️,🎪 🔴,🏄,🦁,"""🧡 🆒"" 🌹 ⚫",🛩️,35.17464297,3287,1898,3458
1623,💉,😅 🔴,"""🚼 🔟"" 👨‍🌾👩‍🌾 🟠",🏟️ 🔵,🚶,🐵,🌹,🚄,38.29178098,1885,1761,2442
1624,🛡️,🤮,👨‍🏭👩‍🏭,⛪,🏃,🐼,🏵️,🛺,25.73713783,7601,2631,7564
1625,💉,😴,👨‍🚀👩‍🚀,🏔️,🏄,🐴,🌳,🏎️,25.80354268,7535,2613,7515
1626,🔫,😁,👨‍🔧👩‍🔧,🌄 🟠,🕺,🐮,🌷 🟢,🏎️,33.01177147,4520,1890,3400
1627,⛏️,🤢,"""👥 🔠"" 👨‍⚕️👩‍⚕️ 🟠",🏖️,🏇,🐰,🌳,🛺,31.73406157,5222,2245,5862
1628,🎸,😝 🟢,👨‍🎤👩‍🎤,"""💜✖️6️⃣"" 🌋 🟡 🆙","""🀄 🔠"" 🏌️ 🔵",🐰,🏵️,🛩️,40.75349458,1117,1870,3245
